-0.400553	-5.47322
-0.398982	-5.45091
-0.397411	-5.42821
-0.395841	-5.40514
-0.39427	-5.38169
-0.392699	-5.35786
-0.391128	-5.33365
-0.389557	-5.30907
-0.387987	-5.28412
-0.386416	-5.2588
-0.384845	-5.23311
-0.383274	-5.20706
-0.381704	-5.18064
-0.380133	-5.15386
-0.378562	-5.12671
-0.376991	-5.09921
-0.37542	-5.07136
-0.37385	-5.04314
-0.372279	-5.01458
-0.370708	-4.98566
-0.369137	-4.9564
-0.367566	-4.92679
-0.365996	-4.89684
-0.364425	-4.86654
-0.362854	-4.83591
-0.361283	-4.80493
-0.359712	-4.77362
-0.358142	-4.74198
-0.356571	-4.71001
-0.355	-4.67771
-0.353429	-4.64508
-0.351858	-4.61213
-0.350288	-4.57886
-0.348717	-4.54527
-0.347146	-4.51136
-0.345575	-4.47714
-0.344004	-4.44261
-0.342434	-4.40777
-0.340863	-4.37262
-0.339292	-4.33716
-0.337721	-4.30141
-0.33615	-4.26536
-0.33458	-4.22901
-0.333009	-4.19236
-0.331438	-4.15543
-0.329867	-4.1182
-0.328296	-4.08069
-0.326726	-4.0429
-0.325155	-4.00483
-0.323584	-3.96648
-0.322013	-3.92785
-0.320442	-3.88895
-0.318872	-3.84978
-0.317301	-3.81035
-0.31573	-3.77065
-0.314159	-3.73069
-0.312588	-3.69047
-0.311018	-3.65
-0.309447	-3.60927
-0.307876	-3.5683
-0.306305	-3.52708
-0.304734	-3.48561
-0.303164	-3.4439
-0.301593	-3.40196
-0.300022	-3.35978
-0.298451	-3.31737
-0.296881	-3.27473
-0.29531	-3.23186
-0.293739	-3.18877
-0.292168	-3.14546
-0.290597	-3.10194
-0.289027	-3.0582
-0.287456	-3.01425
-0.285885	-2.97009
-0.284314	-2.92573
-0.282743	-2.88117
-0.281173	-2.8364
-0.279602	-2.79145
-0.278031	-2.7463
-0.27646	-2.70096
-0.274889	-2.65544
-0.273319	-2.60974
-0.271748	-2.56386
-0.270177	-2.5178
-0.268606	-2.47156
-0.267035	-2.42516
-0.265465	-2.3786
-0.263894	-2.33187
-0.262323	-2.28498
-0.260752	-2.23793
-0.259181	-2.19073
-0.257611	-2.14338
-0.25604	-2.09589
-0.254469	-2.04825
-0.252898	-2.00047
-0.251327	-1.95255
-0.249757	-1.90451
-0.248186	-1.85633
-0.246615	-1.80802
-0.245044	-1.75959
-0.243473	-1.71105
-0.241903	-1.66238
-0.240332	-1.61361
-0.238761	-1.56472
-0.23719	-1.51572
-0.235619	-1.46663
-0.234049	-1.41743
-0.232478	-1.36814
-0.230907	-1.31875
-0.229336	-1.26928
-0.227765	-1.21972
-0.226195	-1.17007
-0.224624	-1.12035
-0.223053	-1.07055
-0.221482	-1.02068
-0.219911	-0.970741
-0.218341	-0.920735
-0.21677	-0.870667
-0.215199	-0.82054
-0.213628	-0.770358
-0.212058	-0.720124
-0.210487	-0.669841
-0.208916	-0.619513
-0.207345	-0.569143
-0.205774	-0.518735
-0.204204	-0.468291
-0.202633	-0.417817
-0.201062	-0.367314
-0.199491	-0.316787
-0.19792	-0.266238
-0.19635	-0.215671
-0.194779	-0.16509
-0.193208	-0.114498
-0.191637	-0.0638982
-0.190066	-0.0132941
-0.188496	0.0373108
-0.186925	0.0879133
-0.185354	0.13851
-0.183783	0.189097
-0.182212	0.239672
-0.180642	0.290231
-0.179071	0.34077
-0.1775	0.391287
-0.175929	0.441777
-0.174358	0.492238
-0.172788	0.542667
-0.171217	0.593059
-0.169646	0.643411
-0.168075	0.693721
-0.166504	0.743985
-0.164934	0.7942
-0.163363	0.844362
-0.161792	0.894467
-0.160221	0.944514
-0.15865	0.994498
-0.15708	1.04442
-0.155509	1.09426
-0.153938	1.14404
-0.152367	1.19374
-0.150796	1.24336
-0.149226	1.29291
-0.147655	1.34236
-0.146084	1.39173
-0.144513	1.441
-0.142942	1.49018
-0.141372	1.53926
-0.139801	1.58824
-0.13823	1.63712
-0.136659	1.68589
-0.135088	1.73455
-0.133518	1.78309
-0.131947	1.83152
-0.130376	1.87983
-0.128805	1.92801
-0.127235	1.97607
-0.125664	2.024
-0.124093	2.0718
-0.122522	2.11946
-0.120951	2.16699
-0.119381	2.21437
-0.11781	2.26161
-0.116239	2.3087
-0.114668	2.35565
-0.113097	2.40244
-0.111527	2.44907
-0.109956	2.49554
-0.108385	2.54186
-0.106814	2.58801
-0.105243	2.63399
-0.103673	2.6798
-0.102102	2.72544
-0.100531	2.7709
-0.0989602	2.81618
-0.0973894	2.86128
-0.0958186	2.9062
-0.0942478	2.95093
-0.092677	2.99547
-0.0911062	3.03982
-0.0895354	3.08397
-0.0879646	3.12793
-0.0863938	3.17168
-0.084823	3.21524
-0.0832522	3.25858
-0.0816814	3.30172
-0.0801106	3.34465
-0.0785398	3.38736
-0.076969	3.42986
-0.0753982	3.47214
-0.0738274	3.5142
-0.0722566	3.55604
-0.0706858	3.59765
-0.069115	3.63903
-0.0675442	3.68018
-0.0659734	3.7211
-0.0644026	3.76178
-0.0628319	3.80222
-0.0612611	3.84243
-0.0596903	3.88239
-0.0581195	3.92211
-0.0565487	3.96158
-0.0549779	4.0008
-0.0534071	4.03977
-0.0518363	4.07849
-0.0502655	4.11695
-0.0486947	4.15515
-0.0471239	4.19309
-0.0455531	4.23077
-0.0439823	4.26819
-0.0424115	4.30534
-0.0408407	4.34222
-0.0392699	4.37883
-0.0376991	4.41517
-0.0361283	4.45123
-0.0345575	4.48702
-0.0329867	4.52253
-0.0314159	4.55776
-0.0298451	4.5927
-0.0282743	4.62737
-0.0267035	4.66174
-0.0251327	4.69583
-0.0235619	4.72964
-0.0219911	4.76314
-0.0204204	4.79636
-0.0188496	4.82928
-0.0172788	4.86191
-0.015708	4.89424
-0.0141372	4.92627
-0.0125664	4.958
-0.0109956	4.98942
-0.00942478	5.02054
-0.00785398	5.05136
-0.00628319	5.08187
-0.00471239	5.11206
-0.00314159	5.14195
-0.0015708	5.17153
0	5.13875
0.0015708	5.17153
0.00314159	5.204
0.00471239	5.23615
0.00628319	5.26799
0.00785398	5.29951
0.00942478	5.33071
0.0109956	5.36159
0.0125664	5.39215
0.0141372	5.42239
0.015708	5.45231
0.0172788	5.4819
0.0188496	5.51116
0.0204204	5.5401
0.0219911	5.5687
0.0235619	5.59698
0.0251327	5.62492
0.0267035	5.65253
0.0282743	5.67981
0.0298451	5.70676
0.0314159	5.73336
0.0329867	5.75963
0.0345575	5.78556
0.0361283	5.81116
0.0376991	5.83641
0.0392699	5.86132
0.0408407	5.88589
0.0424115	5.91012
0.0439823	5.934
0.0455531	5.95754
0.0471239	5.98073
0.0486947	6.00357
0.0502655	6.02607
0.0518363	6.04822
0.0534071	6.07003
0.0549779	6.09148
0.0565487	6.11258
0.0581195	6.13334
0.0596903	6.15374
0.0612611	6.17379
0.0628319	6.19349
0.0644026	6.21284
0.0659734	6.23183
0.0675442	6.25047
0.069115	6.26876
0.0706858	6.28669
0.0722566	6.30426
0.0738274	6.32149
0.0753982	6.33835
0.076969	6.35486
0.0785398	6.37102
0.0801106	6.38682
0.0816814	6.40226
0.0832522	6.41734
0.084823	6.43207
0.0863938	6.44645
0.0879646	6.46046
0.0895354	6.47412
0.0911062	6.48742
0.092677	6.50037
0.0942478	6.51295
0.0958186	6.52519
0.0973894	6.53706
0.0989602	6.54858
0.100531	6.55974
0.102102	6.57054
0.103673	6.58099
0.105243	6.59109
0.106814	6.60082
0.108385	6.6102
0.109956	6.61923
0.111527	6.6279
0.113097	6.63622
0.114668	6.64418
0.116239	6.65179
0.11781	6.65905
0.119381	6.66595
0.120951	6.67251
0.122522	6.67871
0.124093	6.68455
0.125664	6.69005
0.127235	6.6952
0.128805	6.7
0.130376	6.70445
0.131947	6.70855
0.133518	6.71231
0.135088	6.71571
0.136659	6.71877
0.13823	6.72149
0.139801	6.72386
0.141372	6.72589
0.142942	6.72758
0.144513	6.72892
0.146084	6.72993
0.147655	6.73059
0.149226	6.73092
0.150796	6.7309
0.152367	6.73055
0.153938	6.72987
0.155509	6.72884
0.15708	6.72749
0.15865	6.7258
0.160221	6.72378
0.161792	6.72143
0.163363	6.71875
0.164934	6.71574
0.166504	6.71241
0.168075	6.70875
0.169646	6.70477
0.171217	6.70046
0.172788	6.69583
0.174358	6.69088
0.175929	6.68561
0.1775	6.68002
0.179071	6.67412
0.180642	6.6679
0.182212	6.66137
0.183783	6.65453
0.185354	6.64737
0.186925	6.63991
0.188496	6.63214
0.190066	6.62406
0.191637	6.61568
0.193208	6.607
0.194779	6.59801
0.19635	6.58873
0.19792	6.57915
0.199491	6.56927
0.201062	6.5591
0.202633	6.54863
0.204204	6.53787
0.205774	6.52683
0.207345	6.51549
0.208916	6.50387
0.210487	6.49197
0.212058	6.47979
0.213628	6.46732
0.215199	6.45458
0.21677	6.44155
0.218341	6.42826
0.219911	6.41469
0.221482	6.40085
0.223053	6.38674
0.224624	6.37237
0.226195	6.35773
0.227765	6.34283
0.229336	6.32766
0.230907	6.31224
0.232478	6.29656
0.234049	6.28063
0.235619	6.26444
0.23719	6.248
0.238761	6.23132
0.240332	6.21439
0.241903	6.19721
0.243473	6.17979
0.245044	6.16213
0.246615	6.14424
0.248186	6.12611
0.249757	6.10774
0.251327	6.08915
0.252898	6.07032
0.254469	6.05127
0.25604	6.03199
0.257611	6.0125
0.259181	5.99278
0.260752	5.97285
0.262323	5.95269
0.263894	5.93233
0.265465	5.91176
0.267035	5.89098
0.268606	5.86999
0.270177	5.8488
0.271748	5.82741
0.273319	5.80582
0.274889	5.78403
0.27646	5.76205
0.278031	5.73988
0.279602	5.71751
0.281173	5.69497
0.282743	5.67223
0.284314	5.64932
0.285885	5.62623
0.287456	5.60296
0.289027	5.57951
0.290597	5.5559
0.292168	5.53211
0.293739	5.50816
0.29531	5.48404
0.296881	5.45976
0.298451	5.43532
0.300022	5.41073
0.301593	5.38598
0.303164	5.36108
0.304734	5.33603
0.306305	5.31083
0.307876	5.28549
0.309447	5.26
0.311018	5.23438
0.312588	5.20862
0.314159	5.18273
0.31573	5.15671
0.317301	5.13056
0.318872	5.10428
0.320442	5.07787
0.322013	5.05135
0.323584	5.02471
0.325155	4.99795
0.326726	4.97108
0.328296	4.9441
0.329867	4.91701
0.331438	4.88981
0.333009	4.86251
0.33458	4.83511
0.33615	4.80762
0.337721	4.78002
0.339292	4.75234
0.340863	4.72457
0.342434	4.6967
0.344004	4.66876
0.345575	4.64073
0.347146	4.61262
0.348717	4.58443
0.350288	4.55617
0.351858	4.52784
0.353429	4.49944
0.355	4.47097
0.356571	4.44244
0.358142	4.41385
0.359712	4.38519
0.361283	4.35649
0.362854	4.32772
0.364425	4.29891
0.365996	4.27005
0.367566	4.24114
0.369137	4.21218
0.370708	4.18319
0.372279	4.15416
0.37385	4.12509
0.37542	4.09599
0.376991	4.06686
0.378562	4.03769
0.380133	4.00851
0.381704	3.9793
0.383274	3.95007
0.384845	3.92082
0.386416	3.89155
0.387987	3.86227
0.389557	3.83298
0.391128	3.80368
0.392699	3.77438
0.39427	3.74507
0.395841	3.71576
0.397411	3.68645
0.398982	3.65714
0.400553	3.62784
0.402124	3.59855
0.403695	3.56927
0.405265	3.54001
0.406836	3.51075
0.408407	3.48152
0.409978	3.45231
0.411549	3.42312
0.413119	3.39395
0.41469	3.36481
0.416261	3.33571
0.417832	3.30663
0.419403	3.27759
0.420973	3.24858
0.422544	3.21961
0.424115	3.19069
0.425686	3.1618
0.427257	3.13296
0.428827	3.10417
0.430398	3.07543
0.431969	3.04674
0.43354	3.01811
0.435111	2.98953
0.436681	2.96101
0.438252	2.93255
0.439823	2.90415
0.441394	2.87582
0.442965	2.84755
0.444535	2.81936
0.446106	2.79123
0.447677	2.76318
0.449248	2.7352
0.450819	2.7073
0.452389	2.67948
0.45396	2.65174
0.455531	2.62408
0.457102	2.59651
0.458673	2.56902
0.460243	2.54163
0.461814	2.51432
0.463385	2.48711
0.464956	2.45999
0.466527	2.43297
0.468097	2.40604
0.469668	2.37921
0.471239	2.35249
0.47281	2.32587
0.47438	2.29936
0.475951	2.27295
0.477522	2.24665
0.479093	2.22046
0.480664	2.19438
0.482234	2.16842
0.483805	2.14257
0.485376	2.11684
0.486947	2.09123
0.488518	2.06574
0.490088	2.04037
0.491659	2.01512
0.49323	1.99
0.494801	1.965
0.496372	1.94013
0.497942	1.91539
0.499513	1.89079
0.501084	1.86631
0.502655	1.84197
0.504226	1.81776
0.505796	1.79369
0.507367	1.76976
0.508938	1.74596
0.510509	1.72231
0.51208	1.6988
0.51365	1.67543
0.515221	1.6522
0.516792	1.62912
0.518363	1.60619
0.519934	1.5834
0.521504	1.56076
0.523075	1.53828
0.524646	1.51594
0.526217	1.49376
0.527788	1.47173
0.529358	1.44985
0.530929	1.42813
0.5325	1.40656
0.534071	1.38516
0.535642	1.36391
0.537212	1.34282
0.538783	1.32189
0.540354	1.30112
0.541925	1.28051
0.543496	1.26007
0.545066	1.23979
0.546637	1.21967
0.548208	1.19972
0.549779	1.17993
0.55135	1.16032
0.55292	1.14086
0.554491	1.12158
0.556062	1.10246
0.557633	1.08352
0.559203	1.06474
0.560774	1.04614
0.562345	1.0277
0.563916	1.00944
0.565487	0.991347
0.567057	0.973428
0.568628	0.955682
0.570199	0.93811
0.57177	0.920711
0.573341	0.903487
0.574911	0.886437
0.576482	0.869563
0.578053	0.852863
0.579624	0.836339
0.581195	0.819991
0.582765	0.803819
0.584336	0.787824
0.585907	0.772005
0.587478	0.756363
0.589049	0.740897
0.590619	0.725609
0.59219	0.710497
0.593761	0.695563
0.595332	0.680806
0.596903	0.666227
0.598473	0.651825
0.600044	0.6376
0.601615	0.623552
0.603186	0.609682
0.604757	0.595988
0.606327	0.582472
0.607898	0.569132
0.609469	0.555969
0.61104	0.542983
0.612611	0.530173
0.614181	0.517539
0.615752	0.505081
0.617323	0.492798
0.618894	0.480691
0.620465	0.468759
0.622035	0.457001
0.623606	0.445417
0.625177	0.434007
0.626748	0.422771
0.628319	0.411707
0.629889	0.400816
0.63146	0.390097
0.633031	0.37955
0.634602	0.369173
0.636173	0.358967
0.637743	0.34893
0.639314	0.339062
0.640885	0.329363
0.642456	0.319832
0.644026	0.310468
0.645597	0.301271
0.647168	0.292239
0.648739	0.283372
0.65031	0.27467
0.65188	0.266131
0.653451	0.257754
0.655022	0.249539
0.656593	0.241485
0.658164	0.233592
0.659734	0.225857
0.661305	0.21828
0.662876	0.21086
0.664447	0.203597
0.666018	0.196489
0.667588	0.189535
0.669159	0.182734
0.67073	0.176085
0.672301	0.169587
0.673872	0.163238
0.675442	0.157039
0.677013	0.150987
0.678584	0.145081
0.680155	0.139321
0.681726	0.133704
0.683296	0.12823
0.684867	0.122897
0.686438	0.117704
0.688009	0.11265
0.68958	0.107734
0.69115	0.102953
0.692721	0.0983072
0.694292	0.0937945
0.695863	0.0894136
0.697434	0.0851631
0.699004	0.0810414
0.700575	0.0770471
0.702146	0.0731787
0.703717	0.0694345
0.705288	0.0658132
0.706858	0.062313
0.708429	0.0589324
0.71	0.0556697
0.711571	0.0525233
0.713142	0.0494915
0.714712	0.0465727
0.716283	0.0437651
0.717854	0.041067
0.719425	0.0384765
0.720996	0.035992
0.722566	0.0336117
0.724137	0.0313336
0.725708	0.0291561
0.727279	0.0270771
0.728849	0.0250948
0.73042	0.0232073
0.731991	0.0214126
0.733562	0.0197088
0.735133	0.0180938
0.736703	0.0165658
0.738274	0.0151226
0.739845	0.0137622
0.741416	0.0124825
0.742987	0.0112814
0.744557	0.0101567
0.746128	0.00910639
0.747699	0.00812814
0.74927	0.00721979
0.750841	0.00637909
0.752411	0.00560377
0.753982	0.00489153
0.755553	0.00424004
0.757124	0.00364692
0.758695	0.00310978
0.760265	0.00262619
0.761836	0.00219368
0.763407	0.00180974
0.764978	0.00147181
0.766549	0.0011773
0.768119	0.000923569
0.76969	0.000707924
0.771261	0.000527613
0.772832	0.000379822
0.774403	0.000261666
0.775973	0.000170183
0.777544	0.000102313
0.779115	5.4885e-05
0.780686	2.45894e-05
0.782257	7.93111e-06
0.783827	1.15218e-06
0.785398	0
